date,IVV,IEF
2002-07-31,0.004509499296545982,0.009172067977488041
2002-08-01,-0.03098655119538307,0.004120261408388615
2002-08-02,-0.02214688248932362,0.007723864167928696
2002-08-05,-0.03258608281612396,0.005029918160289526
2002-08-06,0.02998091466724873,-0.008102959021925926
2002-08-07,0.01971467956900597,0.003123524133116007
2002-08-08,0.03343571349978447,-0.003473064862191677
2002-08-09,0.00418176781386137,0.007451060693711042
2002-08-12,-0.006027430761605501,0.002027891809120774
2002-08-13,-0.02138913795351982,0.007976168766617775
2002-08-14,0.0393194891512394,-0.002952639712020755
2002-08-15,0.0143089396879077,-0.005804286804050207
2002-08-16,-0.004061101470142603,-0.006553116254508495
2002-08-19,0.02382231131196022,0.0009594847215339541
2002-08-20,-0.01184367295354605,0.009226027876138687
2002-08-21,0.01506149955093861,-0.002493252977728844
2002-08-22,0.01086730323731899,-0.005355831701308489
2002-08-23,-0.02305143512785435,0.00454705348238349
2002-08-26,0.008041419088840485,0.0004764850018545985
2002-08-27,-0.01427514478564262,-0.002976544899865985
2002-08-28,-0.0188478771597147,0.003701996523886919
2002-08-29,-0.0001085536860045977,0.004640087950974703
2002-08-30,-0.004016011487692595,0.001894789515063167
2002-09-03,-0.03912384435534477,0.01087445486336946
2002-09-04,0.01531131379306316,-0.0003520639147609472
2002-09-05,-0.01273457799106836,0.003990657161921263
2002-09-06,0.01527501828968525,-0.007715731393545866
2002-09-09,0.01259330473840237,-0.001413703081198037
2002-09-10,0.009465117938816547,0.003539351280778646
2002-09-11,-0.005451373755931854,-0.003644457552582026
2002-09-12,-0.01841701753437519,0.005191769450902939
2002-09-13,-0.0005584437167271972,0.004695314913988113
2002-09-16,0.004184192046523094,0.0003505831409711391
2002-09-17,-0.02347153797745705,0.003270249580964446
2002-09-18,-0.01110222283750772,0.00116412655916065
2002-09-19,-0.02233796566724777,0.00500000361353159
2002-09-20,0.0009471034863963723,-0.0003470875672064722
2002-09-23,-0.01147251576185226,0.005671271588653326
2002-09-24,-0.01435755658894777,0.003567701205611229
2002-09-25,0.02342802099883556,-0.007568762172013521
2002-09-26,0.01684267446398735,-0.0006932927644811571
2002-09-27,-0.03266071155667305,0.006591115612536669
2002-09-30,-0.01254070829600096,0.005858638789504766
2002-10-01,0.04713641107082367,-0.008703833445906639
2002-10-02,-0.03090380877256393,0.003351062070578337
2002-10-03,-0.01083034370094538,-0.0005758729530498385
2002-10-04,-0.01581503078341484,0.001037151087075472
2002-10-07,-0.02645240165293217,0.003913851920515299
2002-10-08,0.01828332617878914,-0.00183460651896894
2002-10-09,-0.0256857555359602,0.005054506473243237
2002-10-10,0.03237776830792427,-0.005714938975870609
2002-10-11,0.04078345000743866,-0.007127200253307819
2002-10-14,0.007265371736139059,-0.0008104630396701396
2002-10-15,0.050254225730896,-0.01680190674960613
2002-10-16,-0.02443141303956509,0.0
2002-10-17,0.01858050376176834,-0.00530344108119607
2002-10-18,0.005551754496991634,0.002962085185572505
2002-10-21,0.01622537896037102,-0.007678695023059845
2002-10-22,-0.007317924872040749,-0.0004762013850267977
2002-10-23,0.007930292747914791,0.002143881749361753
2002-10-24,-0.02138741500675678,0.004753999412059784
2002-10-25,0.02026951685547829,0.004376658704131842
2002-10-28,-0.005660401191562414,0.001177699537947774
2002-10-29,-0.01205485220998526,0.009057718329131603
2002-10-30,0.00994234811514616,-0.0001166021975222975
2002-10-31,-0.007719011511653662,0.005130027420818806
2002-11-01,0.01871481165289879,-0.005977874621748924
2002-11-04,0.008632124401628971,-0.003161642467603087
2002-11-05,0.008119353093206882,-0.002701700199395418
2002-11-06,0.01044840086251497,0.003297983203083277
2002-11-07,-0.02380438521504402,0.00974409282207489
2002-11-08,-0.01092351227998734,0.002441565971821547
2002-11-11,-0.01528338622301817,0.002551626181229949
2002-11-12,0.006230917293578386,-0.003123603295534849
2002-11-13,-0.002139185322448611,0.001160479034297168
2002-11-14,0.02437102235853672,-0.01251876913011074
2002-11-15,0.007379647344350815,0.0007042793440632522
2002-11-18,-0.009840384125709534,0.0009384378790855408
2002-11-19,-0.002318894490599632,0.0008203409379348159
2002-11-20,0.0122855631634593,-0.005503526888787746
2002-11-21,0.0295211523771286,-0.005769432056695223
2002-11-22,-0.006159747485071421,-0.001184345106594265
2002-11-25,0.003205764340236783,-0.001541347592137754
2002-11-26,-0.02236896567046642,0.009025081992149353
2002-11-27,0.02745701000094414,-0.0114158084616065
2002-11-29,-0.005514360964298248,0.001428604125976563
2002-12-02,0.003732122713699937,-0.0003521045728120953
2002-12-03,-0.01306699030101299,-0.0001196857265313156
2002-12-04,-0.004843967501074076,0.003470571245998144
2002-12-05,-0.01265547052025795,0.002743033459410071
2002-12-06,0.008326053619384766,0.00404372438788414
2002-12-09,-0.02824857085943222,0.003790567396208644
2002-12-10,0.01341678109019995,-0.0008260525646619499
2002-12-11,0.003530446905642748,0.00330694206058979
2002-12-12,-0.001758971367962658,0.0008240105817094445
2002-12-13,-0.01607936806976795,-0.003646172350272536
2002-12-16,0.0261091198772192,-0.004131725523620844
2002-12-17,-0.008219177834689617,0.002370755653828382
2002-12-18,-0.01149172242730856,0.006149530410766602
2002-12-19,-0.00816002395004034,0.005171542055904865
2002-12-20,0.01262250728905201,0.0
2002-12-23,0.002893735654652119,-0.0005846050335094333
2002-12-24,-0.007102423347532749,0.003744000103324652
2002-12-26,-0.001005968078970909,0.001515296055004001
2002-12-27,-0.02237637154757977,0.005935779307037592
2002-12-30,0.00858320016413927,0.001851163106039166
2002-12-31,0.002496326109394431,-0.0002722463977988809
2003-01-02,0.0318053774535656,-0.0157864261418581
2003-01-03,0.00230363174341619,0.00165113084949553
2003-01-06,0.01860563457012177,-0.002472613705322146
2003-01-07,-0.006016950123012066,0.00318692927248776
2003-01-08,-0.01167443301528692,0.002353271935135126
2003-01-09,0.01596849039196968,-0.01209060661494732
2003-01-10,0.002260728739202023,0.001069348072633147
2003-01-13,-0.0003222210507374257,0.00178043358027935
2003-01-14,0.0005372628220357001,0.002369632013142109
2003-01-15,-0.01020193845033646,0.002245891839265823
2003-01-16,-0.005750230979174376,-0.0003538009186740965
2003-01-17,-0.00938455481082201,0.004129288252443075
2003-01-21,-0.01872655749320984,0.003407365875318646
2003-01-22,-0.01178719196468592,0.004098342731595039
2003-01-23,0.007951886393129826,-0.002099128905683756
2003-01-24,-0.02738645486533642,0.001986656105145812
2003-01-27,-0.01471615582704544,-0.003032359527423978
2003-01-28,0.009408480487763882,0.0001169221650343388
2003-01-29,0.008039086125791073,-0.004327934700995684
2003-01-30,-0.0233471654355526,0.003876811359077692
2003-01-31,0.01976329274475574,0.000468120735604316
2003-02-03,0.0002321489300811663,-0.00154709373600781
2003-02-04,-0.01032601669430733,0.003291005734354258
2003-02-05,-0.005627237260341644,-0.003866000799462199
2003-02-06,-0.01108232047408819,0.003881004871800542
2003-02-07,-0.003814970143139362,0.0004686142783612013
2003-02-10,0.004667297936975956,-0.001873579109087586
